Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,days_count,Burn Rate
0,1,0,1,1.0,3.6,4800,0.15
1,1,0,4,8.0,7.5,4848,0.71
0,1,0,2,5.0,6.8,4917,0.54
1,1,1,2,3.0,5.7,5052,0.44
1,1,0,1,2.0,0.7,5064,0.0
1,1,1,1,4.0,5.9,4757,0.46
1,1,1,1,2.0,2.9,4854,0.15
0,0,1,2,4.0,2.9,4922,0.22
0,0,0,1,4.0,1.3,4783,0.06
0,1,0,3,5.0,5.9,4763,0.55
1,1,1,3,7.0,7.5,4797,0.77
0,1,0,2,3.0,6.3,4904,0.48
1,1,1,2,4.0,5.6,4915,0.43
0,1,1,2,4.0,2.8,4938,0.11
0,1,1,2,6.0,7.5,4772,0.76
0,1,0,1,1.0,5.1,4746,0.29
0,1,1,4,7.0,6.4,4838,0.63
1,1,1,3,7.0,7.1,4919,0.58
1,0,1,2,5.0,5.8,4906,0.48
0,1,1,0,1.0,3.4,4931,0.18
0,0,0,3,5.0,7.3,4717,0.6
0,0,1,1,2.0,4.4,4797,0.24
1,1,1,2,4.0,4.3,4937,0.35
0,1,0,1,3.0,4.8,4940,0.39
0,1,0,2,6.0,5.9,4894,0.53
1,1,1,2,3.0,4.4,4866,0.34
0,0,0,2,4.0,6.4,4876,0.54
1,0,1,1,4.0,5.4,5019,0.41
1,1,0,2,4.0,5.3,4725,0.44
1,1,1,0,1.0,2.1,4966,0.12
1,1,1,3,5.0,6.7,4753,0.45
0,1,0,2,5.0,4.3,4861,0.36
0,1,0,0,1.0,0.2,4738,0.0
0,1,1,2,3.0,4.0,4966,0.31
1,1,0,3,8.0,9.5,4798,0.93
1,1,1,2,3.0,2.8,4823,0.15
1,1,1,0,1.0,0.2,4738,0.0
1,0,0,3,5.0,5.1,4952,0.38
0,1,1,2,4.0,3.8,4773,0.31
1,0,0,3,7.0,5.9,4812,0.52
1,1,1,1,2.0,5.2,4736,0.27
0,0,1,3,5.0,6.8,4759,0.47
0,1,0,1,3.0,5.5,5030,0.35
0,0,0,3,6.0,7.0,5047,0.69
1,0,1,2,5.0,5.9,4857,0.52
0,1,1,4,8.0,8.1,4770,0.69
0,1,1,2,4.0,5.0,4965,0.38
0,0,0,2,4.0,7.2,4988,0.57
0,1,1,2,5.0,7.7,4966,0.58
1,1,1,0,1.0,2.6,4711,0.09
1,1,1,2,4.0,6.0,5011,0.46
1,1,1,0,1.0,3.2,4885,0.12
0,1,0,3,7.0,8.1,4939,0.75
1,1,1,1,4.0,5.5,4880,0.47
1,0,1,2,3.0,1.2,4936,0.05
0,1,0,3,7.0,7.6,4761,0.79
0,1,1,3,5.0,7.4,5051,0.63
0,1,1,3,5.0,5.4,4956,0.42
0,1,1,1,3.0,5.5,4775,0.46
1,1,1,2,4.0,5.9,4892,0.62
0,1,1,2,4.0,6.1,4793,0.5
0,0,1,2,3.0,5.6,4868,0.32
1,1,1,1,4.0,4.5,4959,0.35
0,0,0,4,6.0,6.5,4951,0.49
1,1,1,0,2.0,2.6,4838,0.16
1,1,1,2,3.0,3.7,5002,0.29
1,1,1,2,4.0,4.8,4956,0.36
1,1,1,2,3.0,4.2,4819,0.22
1,1,0,2,4.0,3.3,4983,0.11
1,1,0,3,6.0,7.9,4939,0.62
1,1,0,2,5.0,7.2,4763,0.53
1,0,1,2,6.0,6.4,5061,0.55
0,0,1,0,1.0,3.8,4849,0.2
1,1,0,1,1.0,4.9,4937,0.27
1,1,0,2,3.0,6.0,4778,0.42
1,0,1,3,4.0,6.7,4795,0.46
1,1,0,1,4.0,6.1,4881,0.56
1,0,0,3,6.0,7.2,4712,0.59
0,1,0,4,8.0,5.9,4865,0.75
1,0,1,3,4.0,5.7,4851,0.38
0,1,1,2,4.0,6.8,4986,0.48
1,0,1,1,2.0,5.1,4949,0.37
0,1,0,4,9.0,9.8,4864,0.98
0,1,0,4,6.0,8.3,4738,0.66
0,1,1,1,1.0,3.3,4941,0.2
0,1,1,4,7.0,7.8,4828,0.64
1,1,1,2,5.0,8.1,4873,0.62
0,0,0,2,4.0,3.2,4905,0.27
0,1,1,2,6.0,6.9,4706,0.51
0,0,1,2,6.0,8.3,4738,0.74
1,1,0,4,9.0,9.3,4918,1.0
0,0,1,2,5.0,7.1,4926,0.52
0,1,0,1,4.0,6.0,4751,0.47
1,1,1,1,2.0,5.9,4796,0.48
0,1,1,4,8.0,7.4,4708,0.71
0,1,0,1,4.0,4.6,4789,0.36
1,1,0,4,7.0,6.6,4750,0.56
0,1,0,3,6.0,5.4,4928,0.43
1,1,0,4,6.0,8.4,4858,0.65
1,0,0,4,8.0,7.5,4997,0.67
0,0,0,4,8.0,8.5,4724,0.91
0,0,0,3,5.0,5.4,4897,0.5
0,0,0,2,4.0,5.4,5067,0.36
1,0,1,0,2.0,3.7,4829,0.22
0,1,1,3,4.0,6.3,4850,0.5
1,1,0,3,4.0,6.3,4808,0.46
0,0,1,2,5.0,7.0,4797,0.54
0,1,1,1,2.0,5.0,4808,0.31
1,1,0,3,8.0,8.3,4730,0.71
0,1,0,3,5.0,6.6,4978,0.51
0,0,0,2,3.0,4.7,4714,0.29
0,1,1,2,3.0,2.8,4822,0.19
1,0,0,2,2.0,1.6,4744,0.1
0,1,0,2,4.0,6.6,4874,0.44
0,0,0,3,7.0,8.2,4808,0.82
0,1,0,2,5.0,5.9,4927,0.4
0,1,1,2,4.0,6.3,4714,0.46
0,0,1,1,1.0,0.0,4778,0.0
1,1,1,3,4.0,5.9,4814,0.49
0,1,1,4,7.0,7.8,4707,0.71
0,1,1,2,3.0,4.8,4746,0.38
1,1,0,2,5.0,6.3,5061,0.55
1,1,1,1,3.0,5.9,4812,0.38
1,1,1,4,9.0,9.1,4944,0.73
1,1,1,3,5.0,6.5,5059,0.51
0,0,1,2,4.0,5.2,4729,0.42
1,0,1,1,3.0,4.4,4873,0.25
0,1,0,2,4.0,5.0,4854,0.41
1,1,0,2,5.0,6.7,4885,0.6
1,1,1,0,1.0,3.6,5018,0.17
1,0,0,1,1.0,5.9,4777,0.28
1,0,0,1,4.0,5.6,4961,0.35
1,1,1,3,5.0,5.1,4964,0.35
1,0,0,4,8.0,8.7,4714,0.77
1,0,1,1,2.0,4.2,4932,0.25
1,1,1,1,3.0,5.9,4715,0.41
0,1,0,2,5.0,6.3,4864,0.56
0,1,1,4,7.0,5.9,5006,0.62
0,1,0,4,8.0,5.9,4928,0.88
0,1,1,1,2.0,2.1,4972,0.16
1,1,1,2,4.0,4.1,4773,0.33
1,0,0,3,5.0,5.9,4971,0.57
1,1,1,3,6.0,7.3,4859,0.57
1,1,1,1,2.0,5.9,4858,0.27
1,1,1,1,4.0,5.2,5030,0.3
1,1,1,1,4.0,4.4,4878,0.39
0,1,1,3,7.0,5.9,4763,0.72
0,0,0,2,5.0,7.1,4929,0.53
1,1,0,2,6.0,7.0,4812,0.68
0,1,0,2,4.0,8.0,5030,0.6
1,1,0,0,1.0,2.6,4943,0.2
0,1,1,0,2.0,2.8,4803,0.19
1,0,0,4,8.0,7.8,4835,0.7
0,1,1,2,4.0,5.0,4704,0.47
0,0,1,2,4.0,7.4,4880,0.61
1,0,0,3,5.0,6.4,4949,0.59
1,0,1,5,9.0,7.8,4819,0.79
1,1,1,0,2.0,5.9,4908,0.18
0,0,1,0,1.0,1.0,4828,0.09
1,1,0,3,6.0,4.3,4748,0.36
1,1,0,0,1.0,2.7,5018,0.14
0,0,1,1,2.0,0.0,5051,0.0
0,0,0,3,8.0,9.2,5019,0.81
1,0,0,4,8.0,7.5,4738,0.7
0,1,1,2,4.0,4.8,4844,0.35
0,0,1,0,1.0,3.9,5049,0.26
0,1,1,2,3.0,5.2,4768,0.37
1,1,0,1,2.0,5.2,5043,0.36
0,1,0,2,4.0,4.8,4836,0.41
1,1,0,3,7.0,6.5,5020,0.54
0,1,1,2,2.0,2.9,4708,0.22
1,1,1,2,4.0,5.9,4751,0.33
0,0,1,1,3.0,5.4,4821,0.31
0,1,1,2,4.0,4.7,4981,0.39
0,1,1,0,1.0,5.9,4935,0.06
0,0,0,3,6.0,6.2,4996,0.54
1,1,1,3,7.0,6.2,4918,0.57
1,1,1,1,2.0,4.1,4743,0.31
0,0,1,2,4.0,7.2,5009,0.55
1,1,1,2,4.0,5.9,4992,0.27
0,1,1,2,3.0,6.4,4950,0.47
0,1,1,3,6.0,7.0,5005,0.55
1,1,0,2,5.0,7.0,4819,0.56
1,1,0,2,4.0,4.3,4726,0.35
0,1,0,4,8.0,7.3,5023,0.64
1,1,1,4,6.0,5.3,4719,0.49
1,0,1,2,4.0,5.9,4729,0.46
1,1,0,0,2.0,2.2,4730,0.15
1,0,0,4,6.0,7.2,4735,0.64
0,0,1,1,2.0,4.5,4958,0.23
0,1,0,1,2.0,3.4,5069,0.14
0,0,0,2,4.0,3.6,4863,0.28
0,0,0,3,7.0,7.8,4851,0.61
0,1,1,1,3.0,4.9,4749,0.32
0,1,0,3,5.0,8.4,4846,0.67
1,0,0,3,7.0,7.4,4773,0.54
0,1,0,3,7.0,5.9,5015,0.77
0,0,0,3,5.0,7.3,4991,0.55
1,1,1,3,7.0,8.8,4884,0.83
0,1,0,3,6.0,7.1,4863,0.69
1,0,0,2,4.0,7.4,5020,0.68
1,0,0,2,5.0,8.0,4880,0.6
0,1,1,1,3.0,5.1,5034,0.46
1,1,1,1,2.0,4.0,4911,0.32
0,0,1,1,3.0,5.7,5057,0.44
1,1,1,1,2.0,4.8,4968,0.25
0,0,0,3,6.0,8.0,5033,0.6
1,1,1,2,3.0,5.5,4800,0.4
0,0,0,2,5.0,5.8,5029,0.51
0,1,0,3,5.0,6.9,4776,0.67
0,1,0,1,3.0,5.9,5016,0.45
1,0,0,1,3.0,3.7,4892,0.31
1,1,1,1,3.0,5.9,4956,0.38
1,1,0,3,6.0,9.3,4982,0.81
1,1,0,3,8.0,7.7,4765,0.79
1,1,0,1,2.0,5.6,4827,0.4
0,1,0,2,4.0,4.5,4870,0.39
1,0,1,1,1.0,3.6,4892,0.22
1,0,1,1,3.0,6.0,5001,0.4
1,1,0,2,3.0,5.9,4798,0.22
0,1,1,1,2.0,2.0,5066,0.04
0,1,1,0,1.0,0.0,5013,0.0
0,1,0,2,6.0,7.1,4817,0.62
1,1,0,1,5.0,5.7,4947,0.51
0,1,1,2,3.0,2.5,4874,0.2
0,1,0,1,4.0,6.9,4876,0.47
1,1,0,2,3.0,4.4,4851,0.21
0,1,1,3,6.0,6.3,4937,0.46
0,0,1,2,3.0,6.5,4897,0.45
1,1,1,4,7.0,5.9,4873,0.56
0,1,0,3,7.0,7.7,4720,0.72
1,0,1,2,4.0,6.4,4994,0.41
0,1,1,2,4.0,6.5,4978,0.44
1,0,1,4,8.0,5.9,5032,1.0
1,1,1,1,2.0,5.9,4848,0.29
1,1,1,2,4.0,5.1,4728,0.43
0,0,0,1,4.0,5.8,4903,0.52
1,0,1,3,4.0,5.5,5064,0.4
1,0,1,1,4.0,5.7,4722,0.44
0,1,0,2,6.0,7.7,5060,0.78
1,1,1,2,4.0,4.9,4813,0.34
0,1,1,1,4.0,4.9,5059,0.39
1,1,0,1,3.0,3.0,4759,0.18
1,1,1,3,5.0,5.3,4920,0.38
0,1,1,2,4.0,6.3,4961,0.41
1,0,0,2,4.0,4.4,5018,0.32
0,1,0,5,9.0,9.6,5067,0.82
1,1,1,3,6.0,7.4,4850,0.52
1,1,1,2,3.0,2.7,4707,0.21
0,1,1,2,5.0,6.3,5026,0.56
1,1,0,4,8.0,7.7,4864,0.57
0,1,0,1,2.0,4.5,5013,0.35
1,0,0,3,4.0,6.0,4791,0.56
0,0,1,2,4.0,7.3,4936,0.64
1,1,0,2,3.0,5.6,4751,0.5
0,0,0,2,4.0,7.5,4926,0.53
1,0,1,1,3.0,5.1,4894,0.35
0,1,1,1,1.0,5.9,5049,0.0
1,0,1,3,4.0,5.9,4933,0.42
1,1,0,3,6.0,7.8,4953,0.69
0,0,0,2,3.0,6.2,4991,0.39
0,0,1,4,7.0,7.5,4741,0.62
1,0,0,3,6.0,6.8,4969,0.55
0,1,0,4,6.0,6.7,5003,0.64
0,1,0,3,6.0,6.4,4757,0.54
0,1,1,2,5.0,4.9,4878,0.31
0,1,0,3,6.0,5.9,4823,0.51
0,0,1,1,4.0,3.7,5009,0.25
1,1,1,1,4.0,5.9,4737,0.51
0,1,1,3,4.0,7.3,4892,0.71
0,0,1,1,2.0,4.3,4804,0.24
1,0,0,0,1.0,2.4,4916,0.11
0,0,0,2,4.0,2.4,4977,0.19
1,1,1,2,5.0,5.7,4961,0.35
1,1,1,2,3.0,5.1,4895,0.39
1,1,0,2,4.0,5.5,5034,0.39
0,1,0,4,8.0,8.9,5020,0.74
1,0,0,3,7.0,8.6,4774,0.7
1,0,1,0,1.0,5.9,4960,0.09
1,1,1,2,4.0,5.3,4894,0.38
0,0,0,1,4.0,6.1,4842,0.39
0,0,0,2,3.0,6.6,4740,0.46
0,1,0,1,2.0,4.5,4896,0.33
1,1,1,1,1.0,5.9,5017,0.24
1,1,1,3,6.0,5.9,4907,0.43
0,1,1,1,3.0,5.1,4819,0.46
1,1,1,2,4.0,5.0,4813,0.34
0,1,1,4,4.0,5.9,4872,0.6
1,1,0,1,3.0,4.3,4892,0.37
0,0,0,1,3.0,5.8,4958,0.37
0,0,1,3,5.0,5.9,4893,0.47
1,1,1,3,4.0,4.9,4782,0.41
1,0,0,4,7.0,10.0,4847,0.88
1,1,1,2,4.0,5.3,5041,0.47
1,0,1,0,1.0,0.0,4849,0.0
0,1,1,2,3.0,5.9,4788,0.27
1,1,1,2,4.0,4.3,4756,0.34
1,1,1,1,4.0,4.2,4967,0.3
1,0,1,1,1.0,1.0,4742,0.0
1,1,0,0,1.0,2.4,4785,0.11
1,1,1,1,2.0,2.1,4709,0.07
1,1,1,1,3.0,5.5,5061,0.48
0,0,1,2,4.0,3.7,4929,0.3
1,0,0,1,4.0,7.3,4747,0.5
0,1,1,2,5.0,5.8,4800,0.49
1,0,0,3,6.0,4.8,5005,0.42
0,1,0,2,4.0,6.9,4740,0.56
1,1,1,4,7.0,6.9,4975,0.57
0,0,1,3,7.0,7.5,4949,0.66
1,1,1,3,5.0,7.0,4987,0.49
1,1,1,3,6.0,6.9,4871,0.45
0,0,0,5,10.0,7.9,4756,0.73
0,1,1,2,3.0,4.8,5030,0.37
1,0,1,3,6.0,5.4,4782,0.45
1,1,0,5,9.0,8.6,4731,0.85
0,1,1,1,2.0,3.2,4842,0.12
0,0,0,4,8.0,7.3,5001,0.52
1,1,0,2,4.0,4.8,4950,0.41
1,1,1,3,4.0,3.7,4888,0.28
0,0,1,2,4.0,5.1,4874,0.37
1,1,0,4,7.0,6.7,4887,0.62
0,1,1,2,4.0,5.3,4907,0.47
0,0,1,0,1.0,2.2,4900,0.11
0,0,0,0,1.0,2.0,4941,0.16
1,1,1,1,4.0,4.1,4874,0.32
0,1,0,1,3.0,5.0,5064,0.38
0,1,1,2,4.0,4.7,4847,0.41
0,0,0,0,1.0,3.9,5010,0.26
1,1,0,3,6.0,5.9,4769,0.64
1,1,0,4,8.0,7.4,4954,0.68
0,1,0,2,4.0,6.8,4859,0.53
1,1,1,1,2.0,4.7,4734,0.39
1,1,0,2,4.0,6.7,4847,0.48
0,0,1,1,3.0,5.7,4813,0.37
1,1,1,2,4.0,5.9,4916,0.47
1,0,1,2,4.0,4.7,5044,0.41
0,0,1,1,2.0,3.4,4781,0.28
1,0,0,2,4.0,5.2,4832,0.38
0,1,1,1,4.0,5.9,4830,0.14
0,1,1,2,5.0,6.9,5010,0.6
1,1,1,1,3.0,5.9,5014,0.36
1,1,1,2,4.0,5.9,4884,0.42
0,1,1,1,3.0,4.3,4933,0.37
1,1,1,2,4.0,5.8,5040,0.35
0,1,0,2,4.0,5.9,4891,0.55
1,1,1,3,6.0,5.9,5045,0.48
0,1,0,4,6.0,8.2,4710,0.61
1,1,1,2,4.0,5.7,4852,0.47
0,1,0,2,4.0,6.6,4989,0.52
0,1,1,4,7.0,7.2,5025,0.59
1,1,0,2,6.0,6.8,4930,0.51
1,1,1,3,4.0,5.5,4922,0.47
1,0,1,2,4.0,6.3,4819,0.45
0,1,0,2,4.0,5.9,5040,0.6
0,1,1,4,7.0,8.9,4990,0.74
0,1,1,1,3.0,5.8,4900,0.44
1,1,1,2,4.0,5.9,4964,0.48
0,1,0,2,4.0,6.8,4838,0.52
1,1,1,2,4.0,2.2,4840,0.18
0,0,1,2,5.0,6.5,4837,0.56
0,0,0,2,5.0,6.7,4737,0.5
0,1,1,1,3.0,3.5,4872,0.2
0,1,0,1,5.0,6.6,4902,0.58
1,1,1,1,2.0,5.1,4844,0.27
1,0,0,3,6.0,5.9,4830,0.56
1,1,0,3,5.0,5.0,4887,0.41
0,1,1,2,2.0,3.5,4929,0.25
1,1,1,0,4.0,2.7,4872,0.19
1,1,0,2,6.0,5.9,4875,0.53
0,1,0,0,1.0,2.4,4765,0.18
0,1,1,1,2.0,4.7,4978,0.36
0,0,0,2,5.0,6.5,5049,0.64
0,0,0,0,2.0,3.5,4985,0.14
1,1,1,2,4.0,6.6,4932,0.48
0,0,0,4,8.0,7.9,4941,0.76
0,1,1,2,4.0,2.7,4804,0.21
0,1,1,1,2.0,5.1,4931,0.32
1,0,0,2,5.0,6.3,4988,0.55
0,0,0,2,5.0,7.0,5016,0.69
1,1,0,3,6.0,7.3,4908,0.62
0,1,1,4,8.0,9.6,4964,0.83
0,0,1,1,2.0,3.7,4707,0.31
1,0,0,2,4.0,5.8,4863,0.42
0,1,0,3,8.0,7.7,4743,0.7
0,1,1,0,1.0,1.8,4710,0.05
0,0,1,2,4.0,5.6,4928,0.48
1,1,0,2,4.0,4.6,4749,0.39
1,0,0,3,6.0,6.6,4708,0.49
1,1,0,2,5.0,7.9,4901,0.59
0,1,0,3,5.0,7.2,4769,0.49
0,1,0,0,1.0,1.1,4782,0.08
0,1,0,4,7.0,6.6,4756,0.59
1,1,1,2,4.0,5.6,5015,0.32
1,1,1,2,5.0,5.3,4839,0.42
1,1,1,1,2.0,6.1,5019,0.4
0,1,0,4,7.0,7.6,4909,0.57
1,1,0,3,5.0,6.5,4879,0.44
1,0,0,2,4.0,7.7,4718,0.6
0,1,0,2,6.0,6.4,4951,0.56
0,1,1,4,8.0,9.6,4856,0.85
1,0,1,2,5.0,7.0,4936,0.47
1,1,1,3,4.0,5.9,5027,0.32
0,0,1,3,4.0,7.6,4989,0.61
0,1,1,2,6.0,9.1,5028,0.77
0,0,1,1,2.0,4.3,4894,0.23
1,0,1,1,3.0,5.1,5044,0.27
1,0,0,2,3.0,6.3,4994,0.42
1,1,1,2,4.0,7.2,4915,0.53
1,0,1,3,5.0,6.3,4713,0.53
0,0,0,3,6.0,6.2,4988,0.51
0,0,1,3,4.0,6.1,4945,0.44
0,1,1,2,4.0,4.6,4937,0.42
1,1,1,2,4.0,5.5,4708,0.48
1,0,0,2,4.0,3.1,4717,0.25
0,1,0,2,5.0,6.3,4961,0.58
0,1,1,1,3.0,3.3,4733,0.15
1,0,0,2,5.0,6.6,4809,0.47
0,1,1,3,5.0,5.2,4859,0.35
0,0,0,1,2.0,4.3,4906,0.24
1,1,0,1,3.0,4.5,5031,0.36
1,0,0,1,2.0,3.5,4952,0.15
0,0,0,3,5.0,7.3,4820,0.55
1,1,0,3,5.0,5.2,4941,0.37
1,0,0,3,5.0,4.8,4775,0.43
1,1,1,1,3.0,2.8,4991,0.11
1,0,0,0,1.0,0.0,5057,0.0
0,1,1,3,6.0,7.9,4892,0.58
1,0,1,3,5.0,4.9,4764,0.36
1,1,0,0,1.0,5.9,5026,0.06
1,1,0,2,4.0,5.5,4950,0.52
1,0,0,3,7.0,5.9,4882,0.56
0,1,0,3,6.0,8.1,4897,0.64
0,1,0,1,2.0,3.5,4915,0.29
1,1,1,2,3.0,6.7,5000,0.5
1,1,1,2,4.0,1.8,5030,0.13
1,1,1,2,5.0,4.8,4997,0.39
0,0,0,2,5.0,6.4,5069,0.53
1,1,0,1,4.0,5.9,4734,0.44
0,1,0,2,3.0,4.5,4867,0.25
1,0,0,0,1.0,0.7,4793,0.02
0,1,0,2,5.0,6.9,4982,0.64
1,0,0,4,7.0,9.1,4768,0.82
0,1,0,2,5.0,6.1,4721,0.47
0,1,0,4,8.0,9.0,4841,0.75
0,1,1,3,5.0,6.8,4769,0.46
1,1,1,2,4.0,6.8,4835,0.47
0,0,0,3,7.0,7.3,4961,0.53
0,0,0,2,4.0,7.3,4713,0.51
1,1,0,3,7.0,7.6,4988,0.65
0,1,0,4,8.0,8.0,4991,0.75
1,0,0,4,7.0,9.3,4934,0.88
1,1,0,3,6.0,4.9,5022,0.45
1,0,1,2,5.0,6.0,4766,0.51
0,1,1,2,3.0,5.8,4943,0.5
0,0,1,2,6.0,7.3,4941,0.53
1,0,1,1,3.0,5.1,4884,0.36
0,0,1,1,1.0,5.9,4852,0.19
1,1,0,1,2.0,3.4,4936,0.19
0,1,0,3,4.0,8.7,4880,0.73
1,0,1,2,4.0,5.6,4764,0.45
1,1,0,2,3.0,6.3,5014,0.46
1,1,0,2,4.0,6.9,4984,0.58
1,0,0,3,6.0,6.4,5033,0.61
0,0,0,2,3.0,4.6,4947,0.25
0,1,0,2,4.0,5.0,5040,0.33
1,0,1,2,4.0,3.3,5045,0.26
0,0,1,3,5.0,4.8,4922,0.41
0,0,1,0,1.0,5.9,4977,0.1
1,0,1,3,4.0,7.8,4915,0.66
0,1,1,2,2.0,4.3,4812,0.22
0,0,1,2,2.0,4.6,5048,0.26
0,1,0,2,4.0,6.9,4746,0.63
0,1,1,1,3.0,4.1,4809,0.33
0,1,0,2,6.0,7.5,4850,0.74
0,1,1,0,2.0,4.0,4959,0.3
1,1,0,4,7.0,6.6,5053,0.49
0,0,0,2,6.0,7.6,4933,0.73
0,0,0,2,6.0,5.9,4943,0.65
1,0,1,2,5.0,6.1,4742,0.57
0,1,0,2,5.0,7.1,4966,0.59
1,1,0,3,6.0,6.1,5050,0.51
1,1,0,4,8.0,7.9,4799,0.84
0,0,0,2,5.0,6.3,4904,0.59
0,0,0,2,6.0,7.9,4809,0.71
0,0,1,2,4.0,5.1,4864,0.27
0,1,1,1,4.0,5.9,5026,0.37
1,1,1,1,2.0,4.8,5057,0.31
1,1,0,3,5.0,5.9,5064,0.5
0,1,0,3,5.0,6.3,4723,0.55
1,0,0,3,6.0,7.2,5026,0.6
1,1,1,3,6.0,6.3,4856,0.48
1,1,1,3,4.0,5.9,4972,0.44
1,1,1,2,6.0,7.7,4704,0.76
0,1,1,2,5.0,5.6,4830,0.45
0,1,0,4,8.0,9.6,4712,0.8
1,1,0,2,4.0,5.8,4771,0.48
0,1,1,2,3.0,4.4,4923,0.37
0,1,1,1,2.0,5.8,4818,0.42
1,0,0,2,4.0,4.2,4783,0.27
1,0,1,2,3.0,5.4,5023,0.33
1,1,0,4,8.0,7.4,4772,0.74
1,0,0,2,3.0,5.0,4914,0.27
0,1,0,2,3.0,6.2,5045,0.49
1,1,1,3,5.0,6.7,4849,0.43
1,0,1,2,3.0,4.6,4964,0.28
1,0,1,2,4.0,2.7,4864,0.14
1,1,1,0,1.0,5.0,4816,0.3
1,1,1,2,4.0,4.8,4739,0.41
1,1,1,2,4.0,5.4,5041,0.31
1,1,1,2,4.0,6.7,4865,0.57
0,1,1,3,5.0,5.0,4853,0.4
0,0,0,2,6.0,6.7,4967,0.54
1,1,1,3,5.0,5.4,4836,0.46
1,0,1,0,1.0,2.7,4963,0.18
1,1,1,3,5.0,6.8,5048,0.66
1,1,0,4,8.0,8.0,5012,0.74
1,0,0,1,2.0,4.6,4850,0.35
0,1,0,2,5.0,7.5,4723,0.6
0,1,0,4,8.0,7.3,4791,0.67
1,0,1,2,5.0,6.5,4940,0.47
0,0,1,2,4.0,6.2,4791,0.42
1,1,0,5,9.0,8.9,4916,0.94
0,1,1,1,3.0,2.8,4823,0.23
1,0,0,4,7.0,7.8,4792,0.69
0,1,0,4,8.0,9.1,4855,0.87
0,1,1,1,2.0,5.4,4823,0.35
0,0,1,2,4.0,5.9,4776,0.39
0,1,1,4,7.0,6.9,4933,0.68
1,1,1,3,5.0,6.0,4779,0.39
0,0,0,2,4.0,5.9,4772,0.5
0,1,0,2,4.0,7.7,4913,0.56
1,0,1,2,4.0,6.5,4766,0.48
1,1,0,3,5.0,7.8,4803,0.63
1,1,1,2,4.0,5.4,4735,0.37
0,1,0,3,5.0,5.9,5010,0.53
1,0,1,3,6.0,7.1,4855,0.57
1,0,1,0,1.0,2.8,4930,0.16
1,0,0,2,4.0,3.5,5033,0.3
0,1,1,2,3.0,4.4,4710,0.28
1,0,0,2,5.0,3.9,5065,0.33
1,1,0,0,1.0,3.0,4705,0.14
1,1,1,1,4.0,5.8,5007,0.37
1,0,1,3,5.0,5.6,4722,0.4
1,1,0,1,2.0,4.5,5042,0.23
0,1,1,1,2.0,5.9,4752,0.19
1,0,1,2,4.0,2.5,4851,0.19
0,1,1,1,2.0,5.9,4915,0.24
0,1,0,2,6.0,7.1,5060,0.6
1,1,1,5,10.0,10.0,4798,0.92
0,1,1,1,2.0,5.3,4863,0.38
1,1,0,3,8.0,7.2,4825,0.73
1,1,1,2,3.0,5.2,5015,0.45
0,1,0,0,1.0,0.2,4872,0.0
1,0,1,4,8.0,5.9,4966,0.51
1,0,1,2,4.0,4.8,4722,0.35
0,1,1,0,1.0,3.9,4938,0.21
0,1,1,3,7.0,7.1,4739,0.73
0,1,1,1,3.0,5.6,4992,0.43
0,1,0,4,8.0,8.2,4970,0.73
0,0,1,1,4.0,5.9,4885,0.44
1,0,0,0,1.0,4.7,4828,0.23
1,1,0,4,8.0,5.9,4798,0.55
0,1,0,2,5.0,5.4,5027,0.48
0,1,0,1,2.0,5.9,5039,0.27
0,0,0,4,8.0,8.3,4859,0.63
1,1,1,1,4.0,5.9,4726,0.43
1,1,0,3,6.0,5.9,4768,0.59
0,1,0,3,7.0,6.6,5011,0.57
0,1,0,2,4.0,6.9,4778,0.51
0,0,1,1,3.0,4.9,4770,0.4
1,0,1,1,3.0,5.3,4945,0.42
0,0,1,2,5.0,7.1,4768,0.67
1,1,1,0,1.0,0.9,5051,0.0
0,1,1,4,8.0,7.6,4757,0.62
1,0,1,1,3.0,4.8,4755,0.39
1,1,1,2,4.0,5.1,5019,0.41
0,1,1,3,5.0,3.9,4761,0.33
1,1,1,0,1.0,0.0,4849,0.0
0,0,0,2,5.0,8.0,4732,0.61
1,1,0,1,2.0,4.0,4945,0.2
1,1,1,2,3.0,6.6,5041,0.43
1,1,0,4,7.0,6.8,4889,0.69
1,0,0,4,6.0,6.1,4772,0.59
0,1,0,5,10.0,9.4,4802,1.0
0,1,0,3,4.0,6.7,4904,0.45
0,1,1,0,1.0,0.0,4749,0.0
0,1,0,2,4.0,6.3,4744,0.55
1,1,0,1,2.0,6.2,5012,0.5
0,1,1,2,3.0,5.2,4917,0.35
1,0,1,0,1.0,2.3,4716,0.08
1,1,1,1,3.0,4.4,4848,0.35
1,1,0,4,7.0,7.4,5026,0.54
1,1,0,3,6.0,8.7,4925,0.7
1,1,1,0,1.0,2.5,4915,0.12
0,0,1,4,6.0,6.5,4898,0.57
1,0,0,3,6.0,7.5,4753,0.7
0,1,0,4,7.0,7.4,5057,0.63
1,1,0,1,4.0,6.0,4957,0.37
0,0,0,2,5.0,8.9,4783,0.7
1,1,0,1,3.0,5.9,4719,0.35
0,0,1,1,2.0,2.7,4799,0.16
1,0,0,4,7.0,5.9,4895,0.68
1,1,0,3,6.0,4.8,5062,0.37
0,1,0,3,4.0,8.2,4870,0.63
1,0,1,3,7.0,5.9,5003,0.52
0,1,0,3,5.0,8.4,4924,0.66
