Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,days_count,Burn Rate
0,1,0,1,2.0,5.9,4944,0.23
0,1,0,2,4.0,5.2,4793,0.36
1,1,0,3,6.0,7.5,4921,0.71
1,1,0,3,6.0,7.4,5018,0.71
0,0,0,2,4.0,7.2,4792,0.65
1,1,0,1,2.0,4.4,4705,0.36
0,1,1,1,3.0,3.3,4797,0.24
1,1,0,1,2.0,5.9,5056,0.19
0,1,0,3,6.0,7.8,5013,0.69
1,1,0,2,6.0,8.1,4724,0.61
1,1,1,0,2.0,1.6,5057,0.11
1,0,1,3,4.0,5.3,4720,0.44
1,1,0,3,5.0,7.3,4978,0.56
1,0,1,1,3.0,6.5,5032,0.52
1,0,1,1,2.0,6.8,4958,0.47
1,1,1,3,4.0,6.1,4809,0.47
1,1,0,2,4.0,5.4,4827,0.45
1,1,0,2,5.0,3.9,4974,0.33
1,0,1,3,6.0,6.8,4731,0.61
1,0,1,3,7.0,7.9,4907,0.59
1,0,0,2,5.0,6.3,4788,0.56
1,1,0,1,2.0,6.4,4796,0.42
1,1,1,1,3.0,5.4,4917,0.32
0,1,0,3,5.0,7.5,4793,0.6
0,1,0,3,8.0,7.1,4995,0.72
1,0,0,3,6.0,6.0,4781,0.43
1,0,1,4,5.0,6.2,4822,0.48
1,1,1,2,4.0,4.8,4959,0.37
1,1,1,1,2.0,3.5,4704,0.26
1,1,0,1,5.0,7.4,5033,0.54
0,1,1,0,4.0,3.0,4738,0.13
0,0,0,2,6.0,7.7,4880,0.65
1,0,0,3,5.0,7.1,4989,0.61
1,0,1,2,4.0,5.0,4747,0.34
0,0,1,3,6.0,7.1,4771,0.48
0,0,1,2,3.0,5.1,4910,0.32
1,1,1,2,3.0,3.3,4849,0.19
0,0,0,4,8.0,5.9,5065,0.62
1,1,1,2,3.0,6.2,5056,0.47
1,0,1,3,5.0,3.8,4789,0.3
0,1,1,1,2.0,5.8,5004,0.36
0,1,0,3,5.0,7.5,4877,0.64
0,1,0,1,3.0,5.9,4881,0.4
0,1,0,2,6.0,7.5,4977,0.62
1,1,1,5,9.0,10.0,4796,1.0
1,1,0,4,7.0,8.7,5053,0.69
1,0,1,3,4.0,5.6,5001,0.34
0,1,1,4,8.0,5.9,4738,0.78
0,1,0,2,5.0,6.2,5025,0.59
1,1,1,1,2.0,4.7,4996,0.34
0,1,0,1,2.0,4.2,4709,0.31
1,1,0,1,4.0,5.5,4844,0.51
1,1,1,2,5.0,5.4,4997,0.31
1,1,0,4,7.0,7.7,5050,0.66
1,1,1,1,3.0,5.9,4918,0.18
1,0,0,5,9.0,10.0,4994,1.0
0,1,0,3,4.0,6.0,4751,0.46
0,1,0,5,8.0,7.7,4969,0.79
1,1,0,2,5.0,7.7,4745,0.6
1,0,1,3,5.0,6.4,4847,0.62
0,0,1,2,5.0,6.2,4908,0.38
0,1,0,4,9.0,8.7,5024,0.72
0,1,1,4,8.0,9.3,4744,0.77
0,1,1,5,9.0,7.7,4944,0.8
0,1,1,2,5.0,5.0,5003,0.44
1,0,1,1,3.0,3.5,4861,0.24
1,0,0,1,2.0,4.5,4950,0.23
1,1,0,2,5.0,8.1,5023,0.64
1,0,1,1,2.0,5.5,5013,0.32
1,0,0,2,5.0,5.0,4835,0.38
1,1,0,3,5.0,5.7,5066,0.45
1,1,1,1,4.0,6.6,4705,0.45
1,1,0,1,2.0,3.0,5029,0.19
1,0,1,2,4.0,4.6,4763,0.33
1,1,1,1,3.0,6.3,4833,0.48
0,0,0,3,6.0,7.0,4980,0.51
1,1,1,2,4.0,6.4,4814,0.49
1,0,0,4,4.0,7.7,4800,0.64
1,1,1,1,4.0,5.8,4967,0.46
1,1,1,1,2.0,2.7,4754,0.1
1,1,1,2,3.0,5.1,4828,0.46
1,1,1,2,4.0,5.1,5034,0.35
1,0,0,4,7.0,6.8,4801,0.54
1,1,0,3,6.0,6.0,5041,0.48
0,1,1,4,9.0,8.6,4974,0.74
0,1,1,4,7.0,6.9,4750,0.65
1,1,1,2,3.0,3.3,4937,0.25
0,1,0,3,6.0,5.9,4825,0.48
1,1,0,2,5.0,7.3,4740,0.52
0,1,1,2,4.0,5.2,4900,0.47
0,1,1,4,6.0,6.4,4797,0.62
1,1,1,1,4.0,5.1,4852,0.45
0,1,1,1,1.0,3.9,4827,0.28
1,1,1,1,4.0,4.6,4865,0.4
1,1,1,1,4.0,5.1,4736,0.47
1,1,1,1,3.0,3.9,5008,0.31
1,0,0,1,3.0,4.6,5036,0.33
0,1,1,2,3.0,3.0,4848,0.24
1,1,0,3,5.0,5.9,5068,0.55
1,0,1,2,4.0,6.2,4838,0.47
1,0,1,0,1.0,3.3,4852,0.23
0,0,0,3,7.0,6.7,4855,0.59
1,1,1,2,3.0,4.8,4820,0.37
0,0,1,2,4.0,4.9,4925,0.26
1,1,1,0,1.0,2.1,5046,0.06
0,1,1,0,2.0,4.5,4993,0.33
0,0,1,5,9.0,8.2,4733,0.83
0,0,1,1,2.0,4.3,5036,0.2
0,0,1,2,6.0,7.2,4918,0.52
0,1,1,3,6.0,7.1,4813,0.57
1,1,1,1,2.0,5.9,4750,0.41
0,0,0,2,6.0,6.2,4917,0.52
0,1,1,3,6.0,7.0,5021,0.6
0,0,0,2,5.0,5.9,5037,0.59
1,1,1,1,3.0,3.7,4728,0.18
0,1,1,2,3.0,3.8,5066,0.17
1,0,1,3,5.0,7.7,5060,0.58
0,1,0,2,5.0,7.7,4876,0.63
1,0,1,1,3.0,3.0,4835,0.15
0,0,0,2,2.0,3.6,4878,0.23
1,1,0,2,4.0,5.9,4812,0.63
1,1,1,2,4.0,4.2,4946,0.32
1,0,1,2,5.0,6.0,4913,0.56
0,1,1,4,8.0,8.4,4766,0.84
1,1,1,3,6.0,4.9,4858,0.41
0,0,0,0,1.0,5.3,4919,0.28
0,1,0,3,5.0,5.2,4873,0.37
1,0,0,2,5.0,5.6,4974,0.38
1,1,0,2,6.0,7.2,4881,0.59
1,1,0,2,4.0,7.2,4933,0.59
1,1,1,2,4.0,5.5,4988,0.31
0,1,1,1,2.0,4.8,4925,0.37
1,1,1,4,8.0,8.3,4877,0.73
0,0,1,3,6.0,6.5,4961,0.51
1,1,0,4,8.0,7.7,4716,0.62
0,1,1,3,5.0,5.9,5032,0.31
1,1,1,1,1.0,1.2,4796,0.02
0,1,0,3,5.0,6.0,4859,0.51
1,1,0,3,4.0,6.7,4707,0.51
1,1,0,4,7.0,7.3,5053,0.59
1,1,0,3,6.0,6.4,4987,0.53
1,0,0,5,9.0,8.6,4827,0.89
0,1,1,1,3.0,5.9,5015,0.52
1,0,1,0,4.0,0.4,4759,0.0
1,1,0,4,6.0,7.3,5063,0.64
1,1,1,0,2.0,2.2,5053,0.14
1,1,1,3,4.0,4.7,4744,0.42
0,1,0,3,6.0,7.1,5039,0.56
0,1,0,3,7.0,6.8,4873,0.53
0,1,1,2,4.0,5.3,4735,0.34
1,0,1,0,2.0,5.9,4818,0.19
1,1,0,2,2.0,4.2,5021,0.28
1,1,1,2,4.0,5.0,4772,0.39
1,0,1,1,1.0,3.3,4950,0.24
1,0,0,2,5.0,6.2,5010,0.47
0,1,0,4,7.0,7.5,4963,0.64
0,1,1,1,2.0,3.2,4780,0.19
1,0,1,4,9.0,9.1,4903,0.83
1,1,0,2,5.0,5.6,4861,0.52
1,0,0,2,6.0,7.6,4973,0.6
1,1,0,4,8.0,7.7,4801,0.75
1,1,1,2,4.0,6.8,4897,0.45
0,1,0,3,4.0,5.9,4964,0.42
0,1,1,4,4.0,6.7,4967,0.59
0,1,0,2,6.0,6.5,4705,0.51
1,0,0,3,5.0,4.4,4980,0.36
1,1,1,2,1.0,1.4,4997,0.1
1,1,1,4,7.0,6.6,5016,0.53
1,1,1,2,4.0,5.9,4857,0.51
0,0,1,1,2.0,4.0,4919,0.27
0,0,1,4,9.0,8.7,5058,0.86
1,1,1,2,5.0,5.9,4793,0.43
0,1,0,3,6.0,6.1,4760,0.58
0,1,1,3,6.0,8.3,4710,0.67
0,1,0,4,7.0,8.0,4834,0.63
1,1,0,2,5.0,7.5,4785,0.55
1,0,0,4,7.0,6.4,4929,0.62
0,1,0,3,6.0,6.0,4932,0.56
1,0,0,3,5.0,6.2,5054,0.5
0,1,1,0,1.0,2.4,4893,0.17
0,1,1,2,4.0,3.6,4815,0.31
0,0,0,4,8.0,6.4,4740,0.57
1,1,1,1,2.0,5.9,4816,0.17
0,1,1,3,5.0,5.7,5009,0.44
1,0,0,3,6.0,7.0,4808,0.65
0,1,0,2,4.0,6.1,4928,0.57
1,0,1,4,9.0,7.8,4879,0.76
0,0,1,2,5.0,8.1,4739,0.65
0,0,0,3,7.0,5.9,5012,0.63
1,0,0,2,3.0,6.3,4887,0.5
1,1,0,1,3.0,3.4,4716,0.24
0,1,1,3,6.0,7.6,4940,0.68
0,1,1,1,2.0,5.2,4978,0.32
0,0,0,3,6.0,8.3,4789,0.63
0,1,0,2,5.0,3.7,4920,0.31
0,0,0,2,6.0,5.9,5060,0.51
1,1,1,4,4.0,7.2,4882,0.66
1,1,0,2,4.0,6.8,5065,0.56
0,1,1,0,1.0,3.3,4949,0.15
1,0,1,1,1.0,4.2,5034,0.22
1,0,0,1,2.0,6.1,4883,0.44
0,1,1,1,2.0,6.6,4726,0.43
0,1,1,2,5.0,4.9,5016,0.43
1,0,1,3,4.0,4.8,4889,0.38
0,1,0,3,4.0,5.9,4952,0.38
0,1,1,1,3.0,6.7,4864,0.47
1,1,1,3,5.0,6.3,4825,0.43
1,0,1,0,1.0,3.8,5069,0.23
1,1,0,2,4.0,5.9,4878,0.64
1,1,1,2,5.0,4.9,4986,0.41
1,1,0,4,7.0,7.4,4762,0.61
1,1,0,2,4.0,6.1,4716,0.41
1,1,1,1,4.0,5.7,4977,0.43
0,0,1,1,4.0,4.2,5058,0.36
1,1,0,3,4.0,5.4,4827,0.29
1,0,0,4,9.0,8.5,4733,0.73
1,1,1,1,4.0,5.5,4715,0.31
0,1,1,3,4.0,5.0,4793,0.45
0,1,0,3,5.0,6.5,4828,0.52
0,0,0,3,6.0,5.5,4837,0.45
1,1,1,2,3.0,4.9,4721,0.28
1,1,0,4,6.0,5.9,4894,0.67
0,0,0,2,6.0,7.8,4948,0.59
1,0,0,3,6.0,8.1,4817,0.61
1,0,0,2,3.0,6.4,4865,0.42
0,1,1,1,2.0,5.5,4764,0.36
1,0,1,4,7.0,5.9,4975,0.63
1,1,0,0,2.0,5.9,5053,0.22
1,1,1,3,4.0,5.1,4897,0.44
1,0,1,2,4.0,4.9,4765,0.43
0,0,0,2,4.0,5.2,4798,0.37
1,0,0,1,3.0,5.9,4976,0.33
1,1,0,0,1.0,1.2,4920,0.07
0,0,1,2,4.0,3.7,4832,0.23
1,0,0,1,2.0,5.9,5051,0.43
0,0,1,0,1.0,5.9,4808,0.11
0,1,0,3,6.0,7.8,4801,0.74
1,1,1,2,5.0,5.9,4908,0.44
1,1,1,2,3.0,5.3,4926,0.29
1,1,0,3,6.0,5.7,4870,0.53
0,1,1,2,4.0,6.0,4806,0.4
1,1,0,3,6.0,7.5,4778,0.53
0,0,0,2,5.0,7.6,5000,0.58
0,1,0,4,8.0,7.5,4730,0.77
0,0,1,3,7.0,6.8,4954,0.64
0,1,1,4,4.0,8.4,4777,0.66
1,0,1,2,4.0,6.3,4926,0.47
0,1,1,3,5.0,4.6,5016,0.37
1,0,0,4,4.0,5.9,4851,0.88
0,1,0,3,7.0,7.6,4846,0.72
1,1,1,2,3.0,5.9,4853,0.39
0,1,1,2,3.0,5.1,4971,0.42
1,1,0,2,3.0,4.4,4928,0.38
1,0,0,3,5.0,8.3,4902,0.66
1,1,0,4,6.0,5.6,4986,0.5
1,1,0,0,1.0,4.6,4771,0.31
0,0,0,2,5.0,8.3,4833,0.71
0,1,1,3,7.0,9.0,5019,0.75
1,0,0,3,5.0,5.6,4713,0.51
0,1,0,4,7.0,6.9,4756,0.62
1,0,0,2,6.0,7.0,5068,0.54
1,1,1,1,3.0,5.9,4742,0.34
1,1,1,3,7.0,7.0,5068,0.71
0,1,1,2,3.0,5.1,4715,0.36
0,1,0,2,4.0,3.6,4872,0.3
0,1,1,2,5.0,5.0,4785,0.3
0,0,1,2,4.0,4.4,5020,0.38
1,0,1,1,2.0,4.3,4790,0.28
1,0,0,1,3.0,5.4,4710,0.37
0,1,0,1,1.0,0.0,4982,0.01
0,1,0,3,6.0,5.8,4973,0.52
0,0,1,2,5.0,6.8,4758,0.58
0,0,1,1,3.0,6.8,4709,0.48
1,1,1,3,5.0,5.8,4706,0.45
1,0,0,1,2.0,5.9,4765,0.22
1,1,0,2,3.0,2.4,4759,0.14
1,1,0,3,5.0,8.3,4924,0.63
1,1,1,2,4.0,5.7,4871,0.42
0,0,1,2,6.0,7.6,4721,0.63
1,0,0,3,4.0,6.3,4766,0.57
1,0,1,2,3.0,3.8,4764,0.16
0,1,1,2,5.0,7.0,4906,0.48
0,1,0,3,7.0,7.1,4880,0.59
1,0,1,0,1.0,1.9,4758,0.11
1,1,1,0,1.0,0.0,4843,0.0
1,0,1,1,3.0,1.9,4722,0.14
0,0,0,3,4.0,5.6,4718,0.5
1,1,1,3,5.0,6.4,5029,0.48
0,1,0,4,8.0,6.8,4782,0.62
1,1,1,5,10.0,7.3,4885,0.73
1,1,0,3,6.0,5.6,5040,0.42
1,1,1,3,5.0,5.4,4762,0.44
1,0,1,4,8.0,7.3,4952,0.73
1,0,1,3,4.0,5.0,4819,0.37
1,1,1,2,3.0,4.4,5065,0.27
0,1,1,2,3.0,5.9,4757,0.33
1,0,0,2,6.0,7.0,4940,0.62
0,1,0,2,4.0,7.7,4767,0.56
0,1,1,1,2.0,6.1,4971,0.41
1,0,1,2,5.0,4.8,5062,0.38
1,1,0,2,4.0,5.8,4746,0.41
1,1,1,3,4.0,7.5,5023,0.55
0,1,1,1,2.0,2.5,4878,0.08
0,0,0,3,4.0,7.4,4888,0.59
0,0,0,2,5.0,7.6,5032,0.59
0,1,1,2,4.0,6.1,4937,0.43
0,1,1,4,8.0,7.6,4731,0.69
0,0,1,4,8.0,6.6,4709,0.51
1,1,1,1,4.0,6.0,4733,0.39
0,1,1,1,2.0,3.7,4849,0.24
1,1,1,3,6.0,5.9,4760,0.51
1,0,1,4,7.0,7.5,4874,0.75
0,1,1,1,3.0,6.4,4787,0.48
0,1,0,3,6.0,6.7,5016,0.67
1,0,0,3,6.0,7.1,4787,0.49
1,1,0,2,4.0,5.4,5012,0.48
0,0,0,2,5.0,7.8,4974,0.74
1,0,1,1,3.0,2.9,4772,0.2
0,0,1,2,5.0,4.9,4925,0.44
1,1,1,4,7.0,8.5,4767,0.81
1,1,1,2,4.0,5.7,4754,0.5
1,1,0,5,9.0,8.8,5028,0.9
0,1,0,0,4.0,4.0,4998,0.29
0,0,0,3,9.0,9.1,4909,0.95
0,1,1,2,3.0,5.4,4735,0.37
1,1,1,1,2.0,4.0,5035,0.19
0,0,0,2,4.0,7.5,4799,0.6
1,1,1,3,6.0,5.7,4854,0.48
1,1,1,3,7.0,6.2,4758,0.61
0,1,0,4,10.0,9.7,4997,0.91
1,0,0,3,7.0,6.1,4802,0.59
0,0,0,4,9.0,7.6,4746,0.7
0,1,0,4,6.0,8.4,4802,0.67
0,0,1,3,5.0,6.9,4798,0.46
1,1,0,1,1.0,0.9,4798,0.0
1,0,0,3,5.0,5.8,4860,0.35
1,0,1,2,3.0,4.4,4946,0.34
0,0,0,2,5.0,6.6,5056,0.65
1,0,1,1,2.0,4.9,4900,0.43
0,0,1,3,6.0,5.9,4910,0.62
1,1,0,2,5.0,7.0,4951,0.63
1,1,0,2,3.0,3.8,4904,0.22
0,1,1,3,5.0,5.0,4936,0.33
1,0,1,3,4.0,5.3,4761,0.46
1,1,1,2,3.0,3.3,4872,0.24
0,0,0,2,4.0,3.9,4913,0.22
1,1,1,5,9.0,8.7,4880,0.93
1,1,1,2,3.0,5.9,4852,0.35
0,0,1,2,5.0,6.4,4707,0.47
1,0,1,1,3.0,2.2,4794,0.16
0,1,0,1,1.0,3.7,4772,0.18
1,1,1,1,4.0,5.5,5024,0.45
1,0,0,2,3.0,3.0,4930,0.25
0,1,1,1,3.0,6.5,4769,0.41
1,0,1,1,2.0,4.4,4850,0.39
1,1,1,0,1.0,0.0,4844,0.0
1,1,1,2,4.0,5.1,4802,0.39
1,1,1,1,2.0,4.7,4810,0.28
1,0,1,1,2.0,5.9,4928,0.24
1,1,0,4,7.0,8.0,5004,0.66
0,0,0,2,5.0,7.6,4898,0.65
1,1,1,3,6.0,7.9,5064,0.65
1,1,1,2,5.0,5.9,4853,0.47
1,1,1,1,2.0,4.7,4980,0.32
0,1,0,2,3.0,5.9,5068,0.4
1,1,1,3,6.0,7.6,4735,0.65
0,1,0,1,3.0,6.7,4757,0.5
0,0,0,2,5.0,6.0,4781,0.41
0,1,1,0,1.0,2.7,4881,0.2
0,1,0,4,4.0,7.9,4951,0.71
0,1,0,2,4.0,5.7,4906,0.33
0,1,1,3,5.0,6.8,4849,0.47
0,1,1,1,2.0,5.8,5059,0.34
1,1,0,4,7.0,6.3,4883,0.56
0,0,1,2,3.0,6.3,4925,0.39
1,1,1,4,9.0,5.9,4972,0.8
1,1,1,3,6.0,4.2,4919,0.32
1,1,1,1,2.0,4.3,4999,0.2
1,1,0,3,6.0,7.3,4976,0.66
1,1,1,2,5.0,6.3,4944,0.5
0,0,0,3,6.0,9.7,4745,0.88
0,0,1,1,3.0,4.4,4954,0.2
1,1,1,1,3.0,5.9,4845,0.34
0,1,1,2,2.0,4.0,4884,0.28
0,1,0,4,8.0,8.7,4902,0.74
1,0,0,1,1.0,2.4,4782,0.17
0,1,1,2,5.0,4.7,4726,0.38
0,0,0,3,7.0,7.8,5021,0.59
0,1,1,1,2.0,4.2,4910,0.19
1,1,0,2,4.0,4.5,5021,0.29
1,0,0,3,7.0,6.9,4755,0.55
0,1,1,2,4.0,5.9,4997,0.59
0,1,0,2,3.0,2.0,4941,0.13
0,0,1,3,6.0,4.8,4831,0.34
0,1,1,3,6.0,4.9,4737,0.36
1,0,1,2,4.0,5.1,4846,0.39
1,1,0,4,7.0,5.9,4803,0.56
1,0,1,1,4.0,5.9,5039,0.25
1,1,1,2,4.0,4.3,4996,0.22
0,1,0,1,4.0,4.2,4798,0.31
1,1,1,1,4.0,5.9,4849,0.43
0,1,0,4,8.0,7.2,4783,0.65
0,1,1,3,5.0,7.3,4773,0.5
0,1,1,1,2.0,5.9,4822,0.39
0,1,0,1,4.0,6.5,4819,0.44
1,1,1,2,3.0,5.4,4802,0.46
1,1,0,2,4.0,4.5,4773,0.37
1,1,1,2,5.0,6.4,4870,0.46
0,0,0,2,5.0,7.3,4904,0.53
0,0,1,1,3.0,4.8,4982,0.43
0,0,1,3,6.0,6.1,4735,0.53
0,1,0,4,7.0,6.5,4795,0.61
1,1,0,3,7.0,7.6,4998,0.71
1,1,0,2,5.0,6.0,4890,0.52
0,0,0,2,4.0,6.6,5040,0.56
0,0,0,2,3.0,5.0,4711,0.34
0,1,1,1,3.0,6.3,4775,0.4
1,1,0,2,4.0,7.5,4951,0.6
0,1,1,5,4.0,9.0,4942,0.76
0,1,0,3,7.0,7.3,4855,0.65
0,1,0,2,3.0,6.7,4796,0.48
0,1,0,3,7.0,6.8,4715,0.62
1,1,0,3,5.0,5.3,4789,0.38
0,1,0,1,2.0,4.4,4819,0.31
0,0,0,3,6.0,7.5,5005,0.56
0,1,0,2,5.0,6.9,4988,0.66
0,1,0,3,6.0,6.4,4852,0.61
1,1,0,4,7.0,6.9,4835,0.57
0,1,1,1,2.0,6.9,4756,0.48
1,1,0,3,6.0,8.4,4924,0.69
0,1,1,2,3.0,3.9,4823,0.26
1,1,1,2,4.0,4.4,4862,0.38
1,1,1,2,4.0,5.9,4975,0.34
1,1,0,2,6.0,7.9,4715,0.59
0,0,1,2,3.0,3.2,4775,0.12
0,0,0,3,6.0,8.0,4928,0.61
1,0,0,0,1.0,0.9,4810,0.0
1,0,1,2,4.0,5.5,4706,0.4
1,0,0,3,7.0,9.2,4917,0.89
0,0,0,2,5.0,8.0,4751,0.59
1,1,0,2,4.0,4.3,4723,0.38
1,1,0,2,4.0,5.6,4718,0.42
1,0,0,4,7.0,7.6,4716,0.68
1,1,1,2,3.0,3.1,5015,0.22
0,0,1,1,2.0,1.6,4789,0.08
1,0,1,1,2.0,3.3,5048,0.12
0,1,1,1,2.0,3.4,4947,0.28
0,1,1,2,5.0,6.4,4810,0.45
0,1,0,1,2.0,4.7,4783,0.25
0,1,0,4,7.0,8.3,4944,0.64
1,1,1,2,3.0,6.2,4984,0.5
1,0,1,3,6.0,5.9,5022,0.54
0,1,1,0,1.0,2.3,4937,0.09
1,0,0,1,3.0,5.3,4812,0.42
1,0,1,1,3.0,5.5,4753,0.38
0,1,0,3,4.0,6.9,4749,0.47
0,0,0,0,2.0,4.7,4908,0.33
1,1,0,0,1.0,1.6,4960,0.03
0,1,1,2,4.0,4.8,5045,0.43
1,1,1,3,6.0,6.0,4707,0.36
0,0,0,2,4.0,6.4,4880,0.58
1,1,1,1,4.0,6.6,4799,0.48
0,0,0,3,7.0,9.1,4918,0.8
0,1,1,4,7.0,7.6,4822,0.68
1,1,1,0,1.0,3.5,4804,0.13
0,0,1,3,5.0,6.7,4780,0.61
0,1,1,1,4.0,4.7,4928,0.3
0,1,0,3,6.0,6.7,5055,0.56
1,0,1,2,2.0,3.3,4921,0.24
1,1,0,3,6.0,5.2,4707,0.3
0,1,1,2,3.0,5.3,4972,0.43
1,1,0,2,5.0,6.6,4904,0.58
0,1,1,3,5.0,4.0,4798,0.3
1,0,1,4,8.0,8.3,5010,0.76
0,1,0,3,5.0,7.6,4791,0.59
0,1,1,2,3.0,5.9,4963,0.33
1,1,0,0,1.0,0.8,5015,0.05
0,0,1,4,8.0,7.9,5007,0.7
1,1,1,2,5.0,8.6,4788,0.66
0,1,1,1,2.0,4.9,4991,0.34
0,0,1,2,2.0,3.3,4930,0.24
0,0,0,3,6.0,7.2,4756,0.66
1,0,1,2,2.0,3.7,4830,0.26
0,1,0,4,10.0,10.0,4803,1.0
1,1,1,2,4.0,7.5,4738,0.58
1,1,1,1,4.0,3.0,4828,0.24
0,0,0,1,3.0,5.4,5013,0.3
1,1,1,2,4.0,4.5,4808,0.32
0,1,1,1,5.0,7.1,5061,0.51
0,1,1,2,4.0,5.8,4907,0.53
1,0,1,2,5.0,6.5,4957,0.58
0,0,0,2,4.0,5.6,4874,0.37
1,1,0,4,7.0,7.2,4853,0.62
1,1,1,0,1.0,3.5,4824,0.16
0,1,0,2,4.0,4.2,5025,0.25
0,1,1,2,4.0,6.8,4774,0.63
1,1,0,1,3.0,6.8,4821,0.47
1,0,1,2,4.0,2.7,4941,0.2
1,0,1,4,7.0,7.4,4921,0.58
0,1,1,3,5.0,6.4,4926,0.44
1,1,1,0,1.0,5.9,4955,0.0
1,1,1,1,3.0,6.6,5031,0.47
0,0,0,3,6.0,7.7,4908,0.63
1,1,0,1,4.0,5.9,5042,0.4
1,1,1,2,4.0,5.5,4837,0.46
1,1,1,3,8.0,8.8,5012,0.72
0,0,0,4,8.0,8.8,5044,0.75
1,1,0,2,5.0,5.8,4909,0.54
1,0,1,0,1.0,4.0,5051,0.23
1,1,0,3,6.0,7.0,4739,0.58
1,1,0,2,3.0,4.2,4887,0.35
1,1,1,1,4.0,5.6,4845,0.45
0,1,1,2,4.0,5.0,4991,0.27
1,1,1,2,5.0,7.7,4813,0.58
0,1,0,3,6.0,8.2,4799,0.69
1,1,0,1,2.0,7.1,4808,0.48
0,1,1,4,7.0,7.7,4704,0.75
0,1,1,3,7.0,6.1,5034,0.6
1,1,0,2,4.0,6.6,4830,0.62
1,1,1,2,3.0,5.9,4920,0.47
1,0,0,3,8.0,8.0,4947,0.7
1,1,1,3,6.0,6.4,4764,0.43
0,0,1,0,1.0,0.0,4763,0.0
1,1,1,3,4.0,5.1,5028,0.44
0,1,1,0,1.0,2.6,4967,0.11
1,1,1,1,3.0,5.4,4986,0.3
0,0,1,2,5.0,6.5,5004,0.55
1,0,1,2,3.0,5.3,4731,0.48
0,1,1,2,5.0,4.1,4778,0.35
0,0,1,2,5.0,5.5,4854,0.47
1,0,1,2,3.0,4.9,4940,0.36
1,0,0,3,5.0,6.6,4977,0.49
0,0,1,1,1.0,3.2,4773,0.15
1,0,0,4,7.0,7.1,4950,0.67
0,1,1,3,6.0,7.4,4896,0.66
0,0,0,2,4.0,8.0,4724,0.68
0,1,0,3,8.0,9.7,5058,0.82
0,0,1,3,7.0,7.9,4995,0.75
1,1,1,2,4.0,5.7,4891,0.48
1,1,1,1,3.0,4.2,5039,0.33
1,0,0,3,6.0,6.2,5059,0.59
1,1,1,3,5.0,5.9,4761,0.5
1,1,1,2,4.0,5.9,5000,0.55
0,1,0,2,6.0,7.3,4722,0.51
0,1,0,0,1.0,2.9,5023,0.19
0,1,1,1,4.0,4.8,4907,0.35
0,1,1,1,4.0,5.4,4882,0.47
1,0,0,1,3.0,4.8,4979,0.33
1,1,0,2,4.0,6.0,5051,0.48
0,1,0,3,7.0,8.8,5067,0.81
1,1,1,2,5.0,4.7,4746,0.38
1,1,1,2,5.0,7.7,4924,0.6
1,1,1,2,5.0,4.8,4892,0.31
1,0,0,4,9.0,10.0,4867,0.94
0,1,1,3,7.0,6.8,4730,0.62
0,0,1,2,4.0,6.7,4868,0.47
0,0,0,3,7.0,6.8,5036,0.54
1,0,0,3,4.0,5.9,4877,0.61
0,0,0,3,6.0,6.9,4953,0.7
1,0,1,3,6.0,7.3,4946,0.58
1,0,0,0,1.0,3.0,4809,0.21
1,0,1,3,4.0,5.9,4735,0.42
0,0,1,3,5.0,4.7,4712,0.32
1,1,1,0,1.0,1.9,4905,0.13
1,1,1,1,3.0,5.3,4764,0.31
0,1,0,2,5.0,5.8,4929,0.54
1,1,1,2,3.0,6.9,4726,0.46
0,0,0,2,6.0,6.4,4840,0.57
0,0,1,1,2.0,5.0,4961,0.26
1,1,0,1,3.0,4.2,4969,0.25
1,1,1,2,5.0,6.0,4908,0.49
0,1,0,4,8.0,7.5,4719,0.62
0,1,0,5,8.0,5.9,4745,0.88
0,0,1,1,4.0,5.1,4901,0.41
0,1,1,3,8.0,8.2,4981,0.83
1,1,0,4,8.0,7.6,4751,0.73
0,0,1,0,1.0,3.7,4992,0.21
0,1,0,1,1.0,2.4,4740,0.16
0,1,1,2,3.0,5.8,4827,0.42
1,1,0,1,2.0,4.7,4921,0.24
0,1,1,1,3.0,6.3,5044,0.44
1,1,0,2,6.0,7.4,5036,0.72
1,0,1,1,1.0,5.9,4980,0.05
0,1,0,3,5.0,6.4,4951,0.5
0,0,0,4,7.0,7.7,5069,0.65
0,1,0,3,5.0,6.7,4808,0.53
0,1,1,2,5.0,4.6,5001,0.32
1,1,1,1,2.0,6.6,4755,0.43
0,1,0,3,4.0,7.6,4777,0.78
1,1,0,3,6.0,7.1,5029,0.59
1,1,0,1,3.0,2.9,4807,0.12
1,1,1,3,6.0,5.9,4915,0.64
1,1,0,2,4.0,8.1,5013,0.75
0,0,0,1,1.0,1.5,4938,0.05
0,0,1,0,1.0,1.3,4736,0.02
0,1,1,3,7.0,7.0,4716,0.63
1,1,1,2,2.0,4.3,4879,0.28
0,1,0,3,6.0,7.1,4783,0.58
1,1,1,0,1.0,2.3,4793,0.12
0,0,0,2,5.0,7.7,4877,0.55
0,1,1,3,6.0,4.4,4908,0.39
1,1,0,2,4.0,5.2,4923,0.32
1,0,1,1,2.0,6.2,4928,0.4
0,1,0,3,5.0,6.1,4880,0.59
0,1,0,4,9.0,8.0,4858,0.75
0,0,0,2,6.0,6.8,4859,0.66
